,timestamp,end_time,odo,end_odo,soc,end_soc,duration,delta_odo,delta_soc,event_charge,event_trip,charge_mode_120,charge_mode_240,charge_mode_DCCharging
161,480.9,483.1,2871.609375,2976.828125,75.6,53.7,132.0,105.21875,-21.89999999999999,0.0,1.0,0.0,0.0,0.0
162,483.1166666666667,485.1166666666667,2976.828125,2976.828125,53.7,55.6,120.0,0.0,1.8999999999999986,1.0,0.0,1.0,0.0,0.0
163,485.1166666666667,487.5833333333333,2976.828125,3060.046875,55.6,40.7,148.0,83.21875,-14.899999999999999,0.0,1.0,0.0,0.0,0.0
164,487.6,498.1333333333333,3060.046875,3060.046875,40.7,53.3,632.0,0.0,12.599999999999994,1.0,0.0,1.0,0.0,0.0
165,498.1333333333333,498.4,3060.046875,3065.25,53.3,52.5,16.0,5.203125,-0.7999999999999972,0.0,1.0,0.0,0.0,0.0
166,498.45,498.45,3065.25,3065.265625,52.1,52.1,0.0,0.015625,0.0,0.0,1.0,0.0,0.0,0.0
167,499.23333333333335,499.65,3065.265625,3075.390625,52.1,50.9,25.0,10.125,-1.2000000000000028,0.0,1.0,0.0,0.0,0.0
168,499.6666666666667,501.5,3075.390625,3075.390625,50.9,52.9,110.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
169,501.5,505.18333333333334,3075.390625,3205.53125,52.9,29.4,221.0,130.140625,-23.5,0.0,1.0,0.0,0.0,0.0
170,505.25,505.9,3205.53125,3222.609375,29.4,27.0,39.0,17.078125,-2.3999999999999986,0.0,1.0,0.0,0.0,0.0
171,506.1166666666667,507.1166666666667,3224.34375,3224.34375,27.0,35.2,60.0,0.0,8.200000000000003,1.0,0.0,0.0,1.0,0.0
172,507.1166666666667,507.3666666666667,3224.34375,3232.28125,35.2,33.7,15.0,7.9375,-1.5,0.0,1.0,0.0,0.0,0.0
173,507.3666666666667,507.6166666666667,3232.28125,3239.71875,33.7,32.5,15.0,7.4375,-1.2000000000000028,0.0,1.0,0.0,0.0,0.0
174,507.6333333333333,509.45,3239.71875,3239.71875,32.5,34.5,109.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
175,509.45,509.9166666666667,3239.71875,3255.796875,34.5,32.1,28.0,16.078125,-2.3999999999999986,0.0,1.0,0.0,0.0,0.0
176,510.95,511.93333333333334,3255.796875,3296.015625,82.7,72.1,59.0,40.21875,-10.600000000000009,0.0,1.0,0.0,0.0,0.0
177,509.93333333333334,510.95,3255.796875,3255.796875,32.1,82.7,61.0,0.0,50.6,1.0,0.0,0.0,0.0,1.0
178,511.95,521.4833333333333,3296.015625,3296.015625,72.1,83.5,572.0,0.0,11.400000000000006,1.0,0.0,1.0,0.0,0.0
179,521.4833333333333,523.2833333333333,3296.015625,3387.84375,83.5,65.4,108.0,91.828125,-18.099999999999994,0.0,1.0,0.0,0.0,0.0
180,523.7333333333333,527.6,3387.84375,3552.34375,65.4,32.9,232.0,164.5,-32.50000000000001,0.0,1.0,0.0,0.0,0.0
181,527.9,528.85,3552.34375,3552.34375,32.9,34.1,57.0,0.0,1.2000000000000028,1.0,0.0,1.0,0.0,0.0
182,528.85,529.1666666666666,3552.34375,3564.5625,34.1,32.1,19.0,12.21875,-2.0,0.0,1.0,0.0,0.0,0.0
183,530.4833333333333,531.5,3566.46875,3566.46875,32.1,81.5,61.0,0.0,49.4,1.0,0.0,0.0,0.0,1.0
184,531.5,533.2833333333333,3566.46875,3665.125,81.5,61.1,107.0,98.65625,-20.4,0.0,1.0,0.0,0.0,0.0
185,533.3,533.8333333333334,3665.125,3686.953125,61.1,56.0,32.0,21.828125,-5.100000000000001,0.0,1.0,0.0,0.0,0.0
186,533.85,534.7,3686.953125,3686.953125,56.0,56.8,51.0,0.0,0.7999999999999972,1.0,0.0,1.0,0.0,0.0
187,534.7,535.7833333333333,3686.953125,3753.765625,56.8,42.3,65.0,66.8125,-14.5,0.0,1.0,0.0,0.0,0.0
188,543.4666666666667,544.8166666666667,3753.765625,3810.0,51.7,41.1,81.0,56.234375,-10.600000000000001,0.0,1.0,0.0,0.0,0.0
189,535.7833333333333,543.4666666666667,3753.765625,3753.765625,42.3,51.7,461.0,0.0,9.400000000000006,1.0,0.0,1.0,0.0,0.0
190,545.85,546.1,3810.0,3818.765625,83.1,81.1,15.0,8.765625,-2.0,0.0,1.0,0.0,0.0,0.0
191,544.85,545.85,3810.0,3810.0,41.1,83.1,60.0,0.0,41.99999999999999,1.0,0.0,0.0,0.0,1.0
192,547.1333333333333,547.3166666666667,3818.765625,3822.203125,81.1,80.7,11.0,3.4375,-0.3999999999999915,0.0,1.0,0.0,0.0,0.0
193,547.8166666666667,549.4833333333333,3832.046875,3904.78125,79.6,65.0,100.0,72.734375,-14.599999999999994,0.0,1.0,0.0,0.0,0.0
194,549.8166666666667,549.8833333333333,3904.78125,3904.78125,64.7,64.7,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
195,549.8833333333333,551.6,3904.78125,3954.984375,64.7,54.9,103.0,50.203125,-9.800000000000004,0.0,1.0,0.0,0.0,0.0
196,551.8833333333333,552.1833333333333,3954.984375,3967.0,54.9,52.9,18.0,12.015625,-2.0,0.0,1.0,0.0,0.0,0.0
197,552.1833333333333,554.4166666666666,3967.0,3967.0,52.9,72.9,134.0,0.0,20.000000000000007,1.0,0.0,0.0,1.0,0.0
198,554.4166666666666,554.9166666666666,3967.0,3981.859375,72.9,69.8,30.0,14.859375,-3.1000000000000085,0.0,1.0,0.0,0.0,0.0
199,554.9333333333333,567.8166666666667,3981.859375,3981.859375,69.8,85.0,773.0,0.0,15.200000000000003,1.0,0.0,1.0,0.0,0.0
200,567.8166666666667,571.5666666666667,3981.859375,4147.109375,85.0,48.6,225.0,165.25,-36.4,0.0,1.0,0.0,0.0,0.0
201,571.75,572.0666666666667,4147.109375,4154.203125,48.6,47.4,19.0,7.09375,-1.2000000000000028,0.0,1.0,0.0,0.0,0.0
202,572.0833333333334,572.4166666666666,4154.203125,4164.46875,47.4,45.0,20.0,10.265625,-2.3999999999999986,0.0,1.0,0.0,0.0,0.0
203,572.45,576.6666666666666,4164.46875,4315.6875,45.0,17.2,253.0,151.21875,-27.8,0.0,1.0,0.0,0.0,0.0
204,576.6833333333333,577.7,4315.6875,4315.6875,17.2,69.0,61.0,0.0,51.8,1.0,0.0,0.0,0.0,1.0
205,577.7,577.85,4315.6875,4319.375,69.0,68.6,9.0,3.6875,-0.4000000000000057,0.0,1.0,0.0,0.0,0.0
206,578.1,578.3,4318.734375,4325.734375,67.8,67.0,12.0,7.0,-0.7999999999999972,0.0,1.0,0.0,0.0,0.0
207,578.3166666666667,580.6666666666666,4326.296875,4326.296875,67.0,69.4,141.0,0.0,2.4000000000000057,1.0,0.0,1.0,0.0,0.0
208,580.6666666666666,581.9333333333333,4326.296875,4393.203125,69.4,55.6,76.0,66.90625,-13.800000000000004,0.0,1.0,0.0,0.0,0.0
209,581.9333333333333,591.3833333333333,4393.203125,4393.203125,55.6,66.6,567.0,0.0,10.999999999999993,1.0,0.0,1.0,0.0,0.0
210,591.3833333333333,593.2333333333333,4393.203125,4478.75,66.6,49.0,111.0,85.546875,-17.599999999999994,0.0,1.0,0.0,0.0,0.0
211,593.25,594.05,4478.75,4478.75,49.0,80.0,48.0,0.0,31.0,1.0,0.0,0.0,0.0,1.0
212,594.05,596.0666666666667,4478.75,4585.09375,80.0,59.2,121.0,106.34375,-20.799999999999997,0.0,1.0,0.0,0.0,0.0
213,596.2333333333333,599.2,4585.09375,4677.828125,59.2,40.3,178.0,92.734375,-18.900000000000006,0.0,1.0,0.0,0.0,0.0
214,599.9833333333333,600.45,4677.828125,4693.96875,41.1,38.8,28.0,16.140625,-2.3000000000000043,0.0,1.0,0.0,0.0,0.0
215,599.2166666666667,599.9833333333333,4677.828125,4677.828125,40.3,41.1,46.0,0.0,0.8000000000000043,1.0,0.0,1.0,0.0,0.0
216,600.5333333333333,600.8833333333333,4693.96875,4705.296875,38.4,36.4,21.0,11.328125,-2.0,0.0,1.0,0.0,0.0,0.0
217,600.8833333333333,602.9833333333333,4705.296875,4705.296875,36.4,38.4,126.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
218,602.9833333333333,603.5833333333334,4705.296875,4720.140625,38.4,36.0,36.0,14.84375,-2.3999999999999986,0.0,1.0,0.0,0.0,0.0
219,603.9166666666666,604.85,4720.140625,4748.1875,36.0,31.7,56.0,28.046875,-4.300000000000001,0.0,1.0,0.0,0.0,0.0
220,604.8666666666667,605.75,4748.1875,4748.1875,31.7,76.4,53.0,0.0,44.7,1.0,0.0,0.0,0.0,1.0
221,605.8666666666667,606.3333333333334,4749.90625,4761.0,76.4,73.7,28.0,11.09375,-2.700000000000003,0.0,1.0,0.0,0.0,0.0
222,606.35,615.3666666666667,4761.0,4761.0,73.7,84.3,541.0,0.0,10.599999999999994,1.0,0.0,1.0,0.0,0.0
223,615.3666666666667,616.7666666666667,4761.0,4807.28125,84.3,75.6,84.0,46.28125,-8.700000000000003,0.0,1.0,0.0,0.0,0.0
224,616.9666666666667,617.95,4807.28125,4844.734375,75.6,68.2,59.0,37.453125,-7.3999999999999915,0.0,1.0,0.0,0.0,0.0
225,617.9833333333333,618.1833333333333,4844.734375,4854.59375,68.2,65.4,12.0,9.859375,-2.799999999999997,0.0,1.0,0.0,0.0,0.0
226,619.0833333333334,619.8,4854.59375,4878.453125,65.8,61.9,43.0,23.859375,-3.8999999999999986,0.0,1.0,0.0,0.0,0.0
227,618.2,619.0833333333334,4854.59375,4854.59375,65.4,65.8,53.0,0.0,0.3999999999999915,1.0,0.0,1.0,0.0,0.0
228,619.8333333333334,619.9,4878.453125,4880.234375,61.9,61.9,4.0,1.78125,0.0,0.0,1.0,0.0,0.0,0.0
229,619.9,620.2166666666667,4880.234375,4880.234375,61.9,64.3,19.0,0.0,2.3999999999999986,1.0,0.0,0.0,1.0,0.0
230,620.2166666666667,620.7666666666667,4880.234375,4892.078125,64.3,61.9,33.0,11.84375,-2.3999999999999986,0.0,1.0,0.0,0.0,0.0
231,620.7833333333333,621.3833333333333,4892.078125,4892.078125,61.9,62.7,36.0,0.0,0.8000000000000043,1.0,0.0,1.0,0.0,0.0
232,621.3833333333333,623.8166666666667,4892.078125,5000.203125,62.7,42.7,146.0,108.125,-20.0,0.0,1.0,0.0,0.0,0.0
233,623.9,625.6833333333333,5000.203125,5063.84375,42.3,31.7,107.0,63.640625,-10.599999999999998,0.0,1.0,0.0,0.0,0.0
234,625.7,626.7333333333333,5063.84375,5063.84375,31.7,82.3,62.0,0.0,50.599999999999994,1.0,0.0,0.0,0.0,1.0
235,626.7333333333333,626.8666666666667,5063.84375,5067.578125,82.3,81.9,8.0,3.734375,-0.3999999999999915,0.0,1.0,0.0,0.0,0.0
236,626.9833333333333,627.1833333333333,5067.578125,5074.515625,81.5,80.7,12.0,6.9375,-0.7999999999999972,0.0,1.0,0.0,0.0,0.0
237,627.3333333333334,629.4166666666666,5074.515625,5170.03125,80.3,62.3,125.0,95.515625,-18.0,0.0,1.0,0.0,0.0,0.0
238,639.35,643.0833333333334,5170.03125,5351.734375,73.7,37.6,224.0,181.703125,-36.1,0.0,1.0,0.0,0.0,0.0
239,629.4333333333333,639.35,5170.03125,5170.03125,62.3,73.7,595.0,0.0,11.400000000000006,1.0,0.0,1.0,0.0,0.0
240,643.1,643.3666666666667,5351.734375,5351.75,37.6,39.6,16.0,0.015625,2.0,1.0,0.0,0.0,1.0,0.0
241,643.3666666666667,644.6166666666667,5351.75,5401.78125,39.6,29.4,75.0,50.03125,-10.200000000000003,0.0,1.0,0.0,0.0,0.0
242,644.6333333333333,644.6666666666666,5401.78125,5401.921875,29.4,29.4,2.0,0.140625,0.0,0.0,1.0,0.0,0.0,0.0
243,644.6666666666666,644.8,5401.921875,5401.921875,29.4,29.8,8.0,0.0,0.40000000000000213,1.0,0.0,0.0,1.0,0.0
244,644.8,645.1,5401.921875,5411.578125,29.8,28.2,18.0,9.65625,-1.6000000000000014,0.0,1.0,0.0,0.0,0.0
245,645.1,645.3333333333334,5411.578125,5411.578125,28.2,29.8,14.0,0.0,1.6000000000000014,1.0,0.0,0.0,1.0,0.0
246,645.3333333333334,647.5833333333334,5411.578125,5481.125,29.8,16.8,135.0,69.546875,-13.0,0.0,1.0,0.0,0.0,0.0
247,647.6166666666667,648.6166666666667,5481.125,5481.125,16.8,67.8,60.0,0.0,51.0,1.0,0.0,0.0,0.0,1.0
248,648.6166666666667,648.85,5481.125,5490.28125,67.8,66.2,14.0,9.15625,-1.5999999999999943,0.0,1.0,0.0,0.0,0.0
249,648.85,650.05,5490.28125,5490.28125,66.2,67.4,72.0,0.0,1.2000000000000028,1.0,0.0,1.0,0.0,0.0
250,650.05,650.6666666666666,5490.28125,5511.640625,67.4,63.9,37.0,21.359375,-3.500000000000007,0.0,1.0,0.0,0.0,0.0
251,652.0,652.4333333333333,5511.640625,5532.03125,74.9,70.5,26.0,20.390625,-4.400000000000006,0.0,1.0,0.0,0.0,0.0
252,650.6833333333333,652.0,5511.640625,5511.640625,63.9,74.9,79.0,0.0,11.000000000000007,1.0,0.0,0.0,1.0,0.0
253,652.4333333333333,663.5,5532.03125,5532.03125,70.5,83.5,664.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0
254,663.5,666.5166666666667,5532.03125,5694.15625,83.5,47.0,181.0,162.125,-36.5,0.0,1.0,0.0,0.0,0.0
255,666.5333333333333,667.1833333333333,5694.15625,5694.15625,47.0,47.4,39.0,0.0,0.3999999999999986,1.0,0.0,1.0,0.0,0.0
256,667.1833333333333,667.4333333333333,5694.15625,5703.03125,47.4,45.4,15.0,8.875,-2.0,0.0,1.0,0.0,0.0,0.0
257,668.9666666666667,669.0,5703.03125,5703.0625,43.1,43.1,2.0,0.03125,0.0,0.0,1.0,0.0,0.0,0.0
258,670.4,670.45,5703.109375,5703.96875,42.7,42.7,3.0,0.859375,0.0,0.0,1.0,0.0,0.0,0.0
259,692.9666666666667,693.0,5703.96875,5704.109375,42.3,42.3,2.0,0.140625,0.0,0.0,1.0,0.0,0.0,0.0
260,693.85,693.8666666666667,5704.109375,5704.1875,42.3,42.3,1.0,0.078125,0.0,0.0,1.0,0.0,0.0,0.0
261,695.3166666666667,695.7666666666667,5704.1875,5717.28125,42.7,40.7,27.0,13.09375,-2.0,0.0,1.0,0.0,0.0,0.0
262,696.8,697.3166666666667,5717.28125,5728.625,82.3,80.3,31.0,11.34375,-2.0,0.0,1.0,0.0,0.0,0.0
263,695.8,696.8,5717.28125,5717.28125,40.7,82.3,60.0,0.0,41.599999999999994,1.0,0.0,0.0,0.0,1.0
264,697.3166666666667,700.1166666666667,5728.625,5728.625,80.3,83.5,168.0,0.0,3.200000000000003,1.0,0.0,1.0,0.0,0.0
265,700.1166666666667,701.0,5728.625,5770.515625,83.5,76.8,53.0,41.890625,-6.700000000000003,0.0,1.0,0.0,0.0,0.0
266,701.05,701.6666666666666,5770.515625,5804.265625,76.8,68.6,37.0,33.75,-8.200000000000003,0.0,1.0,0.0,0.0,0.0
267,701.7,701.9333333333333,5804.265625,5812.3125,68.6,67.0,14.0,8.046875,-1.5999999999999943,0.0,1.0,0.0,0.0,0.0
268,701.95,711.4666666666667,5812.3125,5812.3125,67.0,78.4,571.0,0.0,11.400000000000006,1.0,0.0,1.0,0.0,0.0
269,711.4666666666667,715.5,5812.3125,5994.578125,78.4,44.3,242.0,182.265625,-34.10000000000001,0.0,1.0,0.0,0.0,0.0
270,715.75,719.1333333333333,5994.578125,6125.296875,44.3,22.3,203.0,130.71875,-21.999999999999996,0.0,1.0,0.0,0.0,0.0
271,719.15,719.7666666666667,6125.296875,6125.296875,22.3,27.0,37.0,0.0,4.699999999999999,1.0,0.0,0.0,1.0,0.0
272,719.7666666666667,720.65,6125.296875,6166.96875,27.0,19.6,53.0,41.671875,-7.399999999999999,0.0,1.0,0.0,0.0,0.0
273,720.75,720.9666666666667,6166.96875,6175.59375,19.2,18.0,13.0,8.625,-1.1999999999999993,0.0,1.0,0.0,0.0,0.0
274,724.2333333333333,724.6166666666667,6175.59375,6188.234375,21.5,20.0,23.0,12.640625,-1.5,0.0,1.0,0.0,0.0,0.0
275,720.9833333333333,724.2333333333333,6175.59375,6175.59375,18.0,21.5,195.0,0.0,3.5,1.0,0.0,1.0,0.0,0.0
276,724.7666666666667,726.0,6189.59375,6189.59375,20.0,30.5,74.0,0.0,10.5,1.0,0.0,0.0,1.0,0.0
277,726.0,726.65,6189.59375,6215.5,30.5,25.8,39.0,25.90625,-4.699999999999999,0.0,1.0,0.0,0.0,0.0
278,726.6666666666666,733.7833333333333,6215.5,6215.5,25.8,34.5,427.0,0.0,8.7,1.0,0.0,1.0,0.0,0.0
279,733.7833333333333,734.3333333333334,6215.5,6240.828125,34.5,30.5,33.0,25.328125,-4.0,0.0,1.0,0.0,0.0,0.0
280,734.35,735.35,6240.828125,6240.828125,30.5,81.1,60.0,0.0,50.599999999999994,1.0,0.0,0.0,0.0,1.0
281,735.35,737.2333333333333,6240.828125,6300.34375,81.1,68.2,113.0,59.515625,-12.899999999999991,0.0,1.0,0.0,0.0,0.0
282,737.25,739.35,6300.34375,6300.34375,68.2,70.5,126.0,0.0,2.299999999999997,1.0,0.0,1.0,0.0,0.0
283,739.35,741.05,6300.34375,6362.796875,70.5,58.0,102.0,62.453125,-12.5,0.0,1.0,0.0,0.0,0.0
284,741.15,745.4666666666667,6362.796875,6503.703125,57.6,30.5,259.0,140.90625,-27.1,0.0,1.0,0.0,0.0,0.0
285,745.95,746.25,6503.703125,6513.140625,30.9,29.4,18.0,9.4375,-1.5,0.0,1.0,0.0,0.0,0.0
286,745.4666666666667,745.95,6503.703125,6503.703125,30.5,30.9,29.0,0.0,0.3999999999999986,1.0,0.0,1.0,0.0,0.0
287,746.2666666666667,747.2833333333333,6513.140625,6513.140625,29.4,80.7,61.0,0.0,51.300000000000004,1.0,0.0,0.0,0.0,1.0
288,747.2833333333333,748.3666666666667,6513.140625,6568.375,80.7,69.8,65.0,55.234375,-10.900000000000006,0.0,1.0,0.0,0.0,0.0
289,748.3833333333333,749.1666666666666,6568.375,6601.1875,69.8,63.9,47.0,32.8125,-5.899999999999999,0.0,1.0,0.0,0.0,0.0
290,749.2,759.1333333333333,6601.1875,6601.1875,63.9,74.9,596.0,0.0,11.000000000000007,1.0,0.0,1.0,0.0,0.0
291,759.1333333333333,761.8166666666667,6601.1875,6686.15625,74.9,58.4,161.0,84.96875,-16.500000000000007,0.0,1.0,0.0,0.0,0.0
292,761.8833333333333,768.2666666666667,6686.15625,6867.21875,58.4,24.7,383.0,181.0625,-33.7,0.0,1.0,0.0,0.0,0.0
293,768.55,768.6333333333333,6867.21875,6869.515625,24.3,23.1,5.0,2.296875,-1.1999999999999993,0.0,1.0,0.0,0.0,0.0
294,768.95,769.1833333333333,6869.515625,6875.59375,23.1,22.3,14.0,6.078125,-0.8000000000000007,0.0,1.0,0.0,0.0,0.0
295,769.5,770.7166666666667,6875.59375,6910.71875,22.3,16.8,73.0,35.125,-5.5,0.0,1.0,0.0,0.0,0.0
296,771.2333333333333,771.9,6910.71875,6941.625,49.4,43.5,40.0,30.90625,-5.899999999999999,0.0,1.0,0.0,0.0,0.0
297,770.7333333333333,771.2333333333333,6910.71875,6910.71875,16.8,49.4,30.0,0.0,32.599999999999994,1.0,0.0,0.0,0.0,1.0
298,772.8666666666667,773.1166666666667,6941.625,6950.640625,86.2,84.3,15.0,9.015625,-1.9000000000000057,0.0,1.0,0.0,0.0,0.0
299,773.1166666666667,781.3333333333334,6950.640625,6950.640625,84.3,94.9,493.0,0.0,10.600000000000009,1.0,0.0,1.0,0.0,0.0
300,781.3333333333334,790.7,6950.640625,7328.828125,94.9,20.3,562.0,378.1875,-74.60000000000001,0.0,1.0,0.0,0.0,0.0
301,790.7,791.1666666666666,7328.828125,7328.828125,20.3,23.9,28.0,0.0,3.599999999999998,1.0,0.0,0.0,1.0,0.0
302,791.1666666666666,791.7,7328.828125,7353.703125,23.9,20.3,32.0,24.875,-3.599999999999998,0.0,1.0,0.0,0.0,0.0
303,792.2166666666667,792.5833333333334,7353.703125,7369.5625,20.0,17.6,22.0,15.859375,-2.3999999999999986,0.0,1.0,0.0,0.0,0.0
304,792.9833333333333,793.2166666666667,7369.5625,7381.390625,17.6,16.4,14.0,11.828125,-1.2000000000000028,0.0,1.0,0.0,0.0,0.0
305,793.2166666666667,795.9166666666666,7381.390625,7381.390625,16.4,33.3,162.0,0.0,16.9,1.0,0.0,0.0,1.0,0.0
306,795.9166666666666,795.95,7381.390625,7381.625,33.3,33.3,2.0,0.234375,0.0,0.0,1.0,0.0,0.0,0.0
307,797.9166666666666,798.1833333333333,7381.625,7394.140625,33.3,30.9,16.0,12.515625,-2.3999999999999986,0.0,1.0,0.0,0.0,0.0
308,798.2833333333333,799.2166666666667,7394.140625,7427.171875,30.9,24.7,56.0,33.03125,-6.199999999999999,0.0,1.0,0.0,0.0,0.0
309,800.25,800.5,7427.171875,7436.203125,77.2,75.2,15.0,9.03125,-2.0,0.0,1.0,0.0,0.0,0.0
310,799.2333333333333,800.25,7427.171875,7427.171875,24.7,77.2,61.0,0.0,52.5,1.0,0.0,0.0,0.0,1.0
311,800.5333333333333,805.7833333333333,7436.203125,7436.203125,75.2,81.5,315.0,0.0,6.299999999999997,1.0,0.0,1.0,0.0,0.0
312,805.7833333333333,808.4833333333333,7436.203125,7543.078125,81.5,60.7,162.0,106.875,-20.799999999999997,0.0,1.0,0.0,0.0,0.0
313,808.5,811.35,7543.078125,7543.078125,60.7,63.9,171.0,0.0,3.1999999999999957,1.0,0.0,1.0,0.0,0.0
314,811.35,814.8833333333333,7543.078125,7670.40625,63.9,40.7,212.0,127.328125,-23.199999999999996,0.0,1.0,0.0,0.0,0.0
315,815.1166666666667,816.8833333333333,7670.40625,7765.53125,40.7,24.3,106.0,95.125,-16.400000000000002,0.0,1.0,0.0,0.0,0.0
316,818.5166666666667,818.9333333333333,7766.6875,7787.15625,55.2,51.3,25.0,20.46875,-3.9000000000000057,0.0,1.0,0.0,0.0,0.0
317,818.95,836.8666666666667,7787.15625,7787.15625,51.3,72.5,1075.0,0.0,21.200000000000003,1.0,0.0,1.0,0.0,0.0
318,836.8666666666667,838.3,7787.15625,7891.625,72.5,50.9,86.0,104.46875,-21.6,0.0,1.0,0.0,0.0,0.0
319,838.4166666666666,839.0333333333333,7891.625,7933.281255,50.9,41.9,37.0,41.656254999999874,-9.0,0.0,1.0,0.0,0.0,0.0
320,839.4666666666667,839.9333333333333,7933.281255,7959.078125,41.5,36.0,28.0,25.796870000000126,-5.5,0.0,1.0,0.0,0.0,0.0
321,840.1166666666667,841.05,7959.078125,8010.718755,36.0,25.8,56.0,51.640629999999874,-10.2,0.0,1.0,0.0,0.0,0.0
